ID,designation_header,strain_number_header,is_type_strain_header,species,Temperature
136670,,"CIP 55.38, NCTC 8386",0,"Salmonella enterica",10
,,,,,5
136671,,"CIP 55.40, NCTC 8388",0,"Salmonella enterica",10
,,,,,5
136848,,"CIP 105813",0,"Salmonella enterica",10
,,,,,5
136872,,"CIP 67.26",0,"Salmonella enterica",10
,,,,,5
136883,"18, M67","CIP 106175",0,"Salmonella enterica",10
,,,,,5
136918,N5448-93,"CIP 107951",0,"Salmonella enterica",5
136932,TA97,"CIP 108115",0,"Salmonella enterica",10
,,,,,5
137045,,"CIP 81.3",0,"Salmonella enterica",10
,,,,,5
137135,TA104,"CIP 108116",0,"Salmonella enterica",10
,,,,,5
137180,"23, M96","CIP 106180",0,"Salmonella enterica",10
,,,,,5
137181,"48, M208","CIP 106205",0,"Salmonella enterica",10
,,,,,5
137182,"M277, 65","CIP 106222",0,"Salmonella enterica",5
137183,"M551, 96","CIP 106252",0,"Salmonella enterica",10
,,,,,5
137319,"M21, 5","CIP 106162",0,"Salmonella enterica",5
137325,67.877,"CIP 106950",0,"Salmonella enterica",5
137390,,"CIP 55.32, NCTC 8394, CCUG 7487, ATCC 33458",0,"Salmonella enterica",10
,,,,,5
137391,1175K,"CIP 105624",0,"Salmonella enterica",5
137397,76K,"CIP 105625",0,"Salmonella enterica",10
,,,,,5
137414,,"CIP 55.33, ATCC 10749, NCTC 8393",0,"Salmonella enterica",10
,,,,,5
138127,"264 K","CIP 104917",0,"Salmonella enterica",5
138199,263K,"CIP 105342",0,"Salmonella enterica",5
138202,"41 K","CIP 105355",0,"Salmonella enterica",5
138224,143k,"CIP 105621",0,"Salmonella enterica",5
138225,134K,"CIP 105622",0,"Salmonella enterica",5
138226,50k,"CIP 105629",0,"Salmonella enterica",5
138228,627K,"CIP 105632",0,"Salmonella enterica",5
138229,39K,"CIP 105633",0,"Salmonella enterica",10
,,,,,5
138419,652K,"CIP 105620",0,"Salmonella enterica",10
,,,,,5
138420,87K,"CIP 105343, NCTC 5788",0,"Salmonella enterica",5
138430,"M46, 11","CIP 106168",0,"Salmonella enterica",10
,,,,,5
138431,2-6390609,"CIP 106683",0,"Salmonella enterica",10
,,,,,5
138436,TA102,"CIP 104406",0,"Salmonella enterica",10
,,,,,5
138437,,"CIP 55.42, NCTC 8390",0,"Salmonella enterica",5
138841,,"CIP 57.53",0,"Salmonella enterica",10
,,,,,5
138940,,"CIP 70.53",0,"Salmonella enterica",5
139004,"2, M14","CIP 106159",0,"Salmonella enterica",10
,,,,,5
139019,,"CIP 105616",0,"Salmonella enterica",10
,,,,,5
139032,WG49,"CIP 103446, NCTC 12484",0,"Salmonella enterica",5
139107,TA1537,"CIP 103796",0,"Salmonella enterica",10
,,,,,5
139108,TA100,"CIP 103799",0,"Salmonella enterica",10
,,,,,5
139109,TA98,"CIP 103798",0,"Salmonella enterica",10
,,,,,5
139278,"CF 1509","CIP 105859",0,"Salmonella enterica",5
139288,21,"CIP 106163",0,"Salmonella enterica",10
,,,,,5
139290,"M47, 12","CIP 106169",0,"Salmonella enterica",10
,,,,,5
139294,"21, M85","CIP 106178, NCTC 4642",0,"Salmonella enterica",5
139296,"M105, 24","CIP 106181",0,"Salmonella enterica",5
139299,"28, M130","CIP 106185",0,"Salmonella enterica",10
,,,,,5
139302,"M149, 31","CIP 106188",0,"Salmonella enterica",10
,,,,,5
139303,33,"CIP 106190",0,"Salmonella enterica",10
,,,,,5
139307,"39, M179","CIP 106196",0,"Salmonella enterica",10
,,,,,5
139312,"M257, 59","CIP 106216",0,"Salmonella enterica",10
,,,,,5
139313,"M267, 63","CIP 106220",0,"Salmonella enterica",10
,,,,,5
139314,64,"CIP 106221",0,"Salmonella enterica",10
,,,,,5
139316,"68, M306","CIP 106224",0,"Salmonella enterica",10
,,,,,5
139317,70,"CIP 106226",0,"Salmonella enterica",10
,,,,,5
139319,73,"CIP 106229",0,"Salmonella enterica",10
,,,,,5
139320,74,"CIP 106230",0,"Salmonella enterica",5
139322,"76, M376","CIP 106232",0,"Salmonella enterica",5
139325,77,"CIP 106233",0,"Salmonella enterica",10
,,,,,5
139328,"M417, 81","CIP 106237",0,"Salmonella enterica",10
,,,,,5
139329,"82, M422","CIP 106238",0,"Salmonella enterica",10
,,,,,5
139330,"M458, 89","CIP 106245",0,"Salmonella enterica",10
,,,,,5
139331,"90, M475","CIP 106246",0,"Salmonella enterica",5
139332,"M491, 91","CIP 106247",0,"Salmonella enterica",5
139333,"M499, 92","CIP 106248",0,"Salmonella enterica",10
,,,,,5
139334,"93, M505","CIP 106249",0,"Salmonella enterica",10
,,,,,5
139335,"94, M513","CIP 106250",0,"Salmonella enterica",10
,,,,,5
139336,"M553 large colony, 97","CIP 106253",0,"Salmonella enterica",10
,,,,,5
139408,93K,"CIP 105619",0,"Salmonella enterica",5
139409,90K,"CIP 105618",0,"Salmonella enterica",5
139410,99K,"CIP 105628",0,"Salmonella enterica",10
,,,,,5
139470,20K,"CIP 104918",0,"Salmonella enterica",10
,,,,,5
139474,98K,"CIP 105623",0,"Salmonella enterica",5
139522,"25, M112","CIP 106182",0,"Salmonella enterica",10
,,,,,5
139540,5168,"CIP 57.29",0,"Salmonella enterica",5
139563,192K,"CIP 105626",0,"Salmonella enterica",10
,,,,,5
139564,TA1535,"CIP 103793",0,"Salmonella enterica",5
139588,,"CIP 104583",0,"Salmonella enterica",5
139598,KF92,"CIP 105150",0,"Salmonella enterica",10
,,,,,5
139614,160K,"CIP 105630",0,"Salmonella enterica",10
,,,,,5
139672,,"CIP 104220, ATCC 10708, ETS 34",0,"Salmonella enterica",10
,,,,,5
5127,,"DSM 9386, ATCC 13314, CIP 8230, NCTC 8297, CCUG 6322, JCM 1654, BCRC 10742, CIP 82.30, KCTC 12398, LMG 10757",1,"Salmonella enterica subsp. arizonae",10
,,,,,5
138513,32/96,"CIP 106466",0,"Salmonella enterica subsp. arizonae",10
,,,,,5
5117,LT2,"DSM 17058, ATCC 43971, CIP 60.62, NCIMB 11450, NCTC 12416, CCUG 42060, JCM 32817, NBRC 13245",1,"Salmonella enterica subsp. enterica",10
,,,,,5
5107,Mutton,"DSM 5569, ATCC 13311, CCM 7933, NCTC 74, WDCM 00121, JCM 1652, CIP 58.58, NBRC 105726, CCUG 11732, CECT 443, LMG 10396",0,"Salmonella enterica",10
,,,,,5
5116,1348,"DSM 14846, ATCC 13312, CIP 55.133, CIP 58.57, NCTC 5735, JCM 1651, CECT 915, NBRC 105684, CCUG 49677",0,"Salmonella enterica subsp. enterica",5
5118,K-1891,"DSM 17420, ATCC 13076, DSM 9898, WDCM 00030, CDC K-1891, CIP 82.97, CCM 7189, NCTC 12694, LMG 10395, CECT 4300",0,"Salmonella enterica",10
,,,,,5
5120,,"DSM 19587, ATCC 14028, CDC 6516-60, CIP 104115, NCTC 12023, WDCM 00031, CCUG 31969, CCM 7205, LMG 14933, NCIMB 13284, CECT 4594",0,"Salmonella enterica subsp. enterica",10
,,,,,5
5123,264-66,"DSM 9221, ATCC 43974, CIP 82.32, NCTC 10401, CCUG 30041, JCM 1655, ATCC 29834, BCRC 15578, KCTC 12399, NCTC 12418",1,"Salmonella enterica subsp. houtenae",5
5129,1240,"DSM 14848, ATCC 43976, CIP 102501, CCUG 30038, NCTC 12420",1,"Salmonella enterica subsp. indica",5
5124,72,"CCUG 30039, DSM 9220, ATCC 43972, CIP 82.29, NCTC 5773, JCM 1653, ATCC 6959, BCRC 15450, CECT 4000, NCTC 2206",1,"Salmonella enterica subsp. salamae",5
138227,1155K,"CIP 105631",0,"Salmonella enterica subsp. salamae",5
138230,877k,"CIP 105635",0,"Salmonella enterica subsp. salamae",5
138379,"CIS 8316/94","CIP 106895",0,"Salmonella enterica subsp. salamae",10
,,,,,5
5131,M601,"DSM 16730, CFBP 5236, ICMP 13937, CIP 107322",1,"Samsonia erythrinae",10
,,,,,5
14167,so42,"DSM 17366, CECT 7086, CIP 109260",1,"Sandarakinorhabdus limnophila",15
140375,,"DSM 29762, CIP 110873, MOLA 117",1,"Saonia flava",4
180,"IFR M2289/98/2, M2289/98/2","DSM 15536, CCUG 41706, CIP 106351",1,"Schaalia canis",10
184,"R10394, 1010306","DSM 15803, CCUG 44997, CIP 107323",1,"Schaalia cardiffensis",10
181,"Hudd B9912678","DSM 15537, CCUG 42773, CIP 106713, KCTC 15233",1,"Schaalia funkei",10
162,D145A-07,"DSM 6843, ATCC 49285, CCUG 32935, VPI D145A-07, CIP 104749, VPI D145A-7",1,"Schaalia georgiae",10
170,"BM 1192/5","DSM 10695, ATCC 51367, CIP 103923, NCFB 2983, CCUG 35604, CCUG 35715",1,"Schaalia hyovaginalis",10
135239,,"CIP 103257, ATCC 27412",0,"Schaalia hyovaginalis",10
161,,"CCUG 21024, LMG 16161, DSM 20733, ATCC 35568, CIP 103148, VPI 8617, PIP 2477B",1,"Schaalia meyeri",10
155,"2A.10, X363","DSM 19120, ATCC 17929, CCUG 20536, DSM 43760, JCM 14871, NCTC 9935, CCM 4740, CIP 101124, LMG 18080",1,"Schaalia odontolytica",10
135507,"92 LP/83","CIP 100291",0,"Schaalia odontolytica",10
136019,,"CIP 101336",0,"Schaalia odontolytica",10
136021,,"CIP 101862",0,"Schaalia odontolytica",10
137279,W1514,"CIP 104843, CCUG 34705, ATCC 29323",0,"Schaalia odontolytica",10
137635,591-86,"CIP 102601",0,"Schaalia odontolytica",10
,,,,,15
137766,,"CIP 101482",0,"Schaalia odontolytica",10
137921,,"CIP 102192",0,"Schaalia odontolytica",10
138046,,"CIP 102579",0,"Schaalia odontolytica",10
168,APL1,"DSM 9169, ATCC 51856, CCUG 32394, CIP 105358",1,"Schaalia radingae",10
138220,"APL 3","CIP 105578, CCUG 32396, LMG 15955",0,"Schaalia radingae",10
138221,APL12,"CIP 105579, CCUG 32403, LMG 15992",0,"Schaalia radingae",10
182,"SVA 489II","DSM 15538, CCUG 39276, CIP 106779, KCTC 19918",1,"Schaalia suimastitidis",10
169,APL10,"DSM 9168, ATCC 51857, CCUG 32401, CIP 105357",1,"Schaalia turicensis",10
135524,APL2,"CIP 105580, CCUG 32395, LMG 15954",0,"Schaalia turicensis",10
135832,,"CIP 100322",0,"Schaalia turicensis",10
137621,,"CIP 101620",0,"Schaalia turicensis",10
137796,,"CIP 102073",0,"Schaalia turicensis",10
138637,,"CIP 101711",0,"Schaalia turicensis",10
138644,,"CIP 101968",0,"Schaalia turicensis",10
185,R10176,"DSM 15804, CCUG 46091, CIP 107423",1,"Schaalia vaccimaxillae",10
599,"1, BAI","CCUG 28517, NRRL B-14310, DSM 1046, ATCC 29788, CCM 2849, CIP R925, JCM 12210, BCRC 15923, BCRC 16018, CIP 77.28, HAMBI 1884, IFO 15712, KCTC 3447, LMG 9581, NBRC 15712, NCCB 93150, NCIMB 11859, NRRL B-14522",1,"Schinkia azotoformans",10
,,,,,4
6596,LA2,"DSM 15502, JCM 11969, BCRC 80778, CIP 108394, LMG 22473, VTT E-042481",1,"Secundilactobacillus paracollinoides",10
169659,"Hel_I_10, Hel1_10","DSM 29656",0,"Sediminibacter sp.",15
162657,,"JCM 19894, KCCM 43038",1,"Sediminicola arcticus",15
14050,,"DSM 44985, ATCC BAA-972, CDC 1076, CIP 108378, JCM 13578, CCUG 50837",1,"Segniliparus rotundus",10
134692,,"CIP 108379, ATCC BAA-973, CCUG 50839, CDC 413",0,"Segniliparus rotundus",10
14052,,"DSM 45345, ATCC BAA-974, CCUG 50838, CDC 945, CIP 108380, JCM 13579",1,"Segniliparus rugosus",10
14051,,"DSM 44986, ATCC BAA-975, CDC 606, CIP 108381",0,"Segniliparus rugosus",10
6283,JC1078,"DSM 15273, IMSNU 14026, KCTC 9980, CCUG 51944, JCM 13024, CIP 108477",1,"Serinicoccus marinus",10
,,,,,15
132370,2015-2462-01,"DSM 100980, CCM 8626, LMG 29119, CIP 110919",1,"Serratia aquatilis",<4
134385,,"CIP 107238, CDC 4534-60",0,"Serratia bockelmannii",10
,,,,,5
134388,,"CIP 107241, CDC 6320-58",0,"Serratia bockelmannii",5
134391,,"CIP 107244, CDC 4523-60",0,"Serratia bockelmannii",5
135085,Db1140,"CIP 108084",0,"Serratia bockelmannii",5
135086,Db11,"CIP 108085",0,"Serratia bockelmannii",10
,,,,,5
136641,SB15,"CIP 107254",0,"Serratia bockelmannii",5
136788,460-86,"CIP 102446",0,"Serratia bockelmannii",10
,,,,,5
137556,B23374,"CIP 107252, IP 1160",0,"Serratia bockelmannii",5
139095,23164(90),"CIP 103813",0,"Serratia ficaria",5
5165,"BS 303, 504","DSM 30121, ATCC 13880, CCM 303, DSM 47, NCDC 813-60, NCIB 9155, NCTC 10211, CCUG 1647, JCM 1239, BCRC 10948, CDC 813-60, CECT 846, CGMCC 1.2818, CIP 103235, HAMBI 1286, IAM 12142, KCTC 12457, LMG 2792, NBRC 102204, NCIMB 9155, NRRL B-2544, VKM B-1248, VTT E-97865",1,"Serratia marcescens",10
,,,,,5
5137,,"DSM 1636, ATCC 14756, CCUG 46356, CIP 103716, PCI 1107",0,"Serratia marcescens",5
134390,,"CIP 107243, CDC 4444-60",0,"Serratia marcescens",10
,,,,,5
135226,,"CIP 107235, CDC 862-57",0,"Serratia marcescens",10
,,,,,5
135649,Kol,"CIP A170",0,"Serratia marcescens",5
135728,,"CIP 107237, CDC 1604-55",0,"Serratia marcescens",5
136275,S6,"CIP 104117",0,"Serratia marcescens",5
136413,S008/93,"CIP 105471",0,"Serratia marcescens",10
,,,,,5
136528,296,"CIP 106472",0,"Serratia marcescens",5
136640,P12,"CIP 107253",0,"Serratia marcescens",10
,,,,,5
137178,JF246,"CIP 105661, NCTC 50151",0,"Serratia marcescens",10
,,,,,5
137261,116-175,"CIP 104221, ATCC 8100, CCUG 33063",0,"Serratia marcescens",10
,,,,,5
139081,,"CIP 53.86, ATCC 990",0,"Serratia marcescens",5
139473,8K,"CIP 103959, ATCC 14041, NRRL B-1481",0,"Serratia marcescens",5
139678,,"CIP 58.14",0,"Serratia marcescens",10
,,,,,5
5167,KRED,"DSM 17174, CIP 107489, JCM 11315, CCUG 53879, CCM 7122",1,"Serratia marcescens",5
139245,PI-3,"CIP 53.91, ATCC 275",0,"Serratia nematodiphila",5
134386,,"CIP 107239, CDC 1289-59",0,"Serratia nevei",5
134387,,"CIP 107240, CDC 1914-63",0,"Serratia nevei",10
,,,,,5
134389,,"CIP 107242, CDC 3607-60",0,"Serratia nevei",5
134502,,"CIP 107245, IP 687",0,"Serratia nevei",5
134639,"HOM SH59","CIP 107251",0,"Serratia nevei",10
,,,,,5
135246,G398,"CIP 107247, IP 333",0,"Serratia nevei",10
,,,,,5
135247,A38141,"CIP 107249, IP 788",0,"Serratia nevei",5
136637,B27498,"CIP 107248, IP 451",0,"Serratia nevei",10
,,,,,5
137046,G215,"CIP 107250, IP 1521",0,"Serratia nevei",5
137554,G1211,"CIP 107246, IP 374",0,"Serratia nevei",5
5151,"Grimont 510, 510","CCUG 14509, DSM 4540, ATCC 183, CCM 640, JCM 1244, BCRC 12224, CIP 103239, IAM 13543, LMG 7886, NBRC 102599, NCTC 12961, UCCCB109",1,"Serratia plymuthica",5
156380,,"CCUG 61398, UCCCB111, SLU AS13, AS 13",0,"Serratia plymuthica",4
5158,4364,"CCUG 14187, CIP 8195, DSM 4597, ATCC 33765, CIP 81.95, LMG 7887, NCTC 11544, CIP 103237",1,"Serratia quinivorans",5
5159,"864, 2199-72","DSM 4480, ATCC 27593, JCM 1240, BCRC 13990, CCUG 10981, CECT 868, CIP 103234, IAM 13545, LMG 5019, NBRC 103169, NCTC 12971",1,"Serratia rubidaea",10
,,,,,5
134384,,"CIP 107236, CDC 843-57",0,"Serratia ureilytica",5
134637,,"CIP 107231, CDC 868-57",0,"Serratia ureilytica",5
135727,,"CIP 107230, CDC 866-57",0,"Serratia ureilytica",10
,,,,,5
136639,,"CIP 107233, CDC 864-57",0,"Serratia ureilytica",5
138878,R156,"CIP 60.93",0,"Serratia ureilytica",5
139671,,"CIP 107234, CDC 867-57",0,"Serratia ureilytica",5
14076,c941,"DSM 17171, JCM 13041, CIP 109339",1,"Shewanella abyssi",10
134829,,"CIP 72.3",0,"Shewanella algae",10
,,,,,5
136012,,"CIP 101181",0,"Shewanella algae",5
137124,"X 127, 567","CIP 67.65",0,"Shewanella algae",10
,,,,,5
137515,,"CIP 68.20",0,"Shewanella algae",10
,,,,,5
138042,Monchausse,"CIP 102575",0,"Shewanella algae",10
,,,,,5
138792,,"CIP 103562, ATCC 49138",0,"Shewanella algae",10
,,,,,5
134099,SW-120,"KCCM 41821, JCM 12193, CIP 108633, KCTC 22430",1,"Shewanella aquimarina",10
,,,,,5
14081,HAW-EB5,"CIP 109519, DSM 18400, CCUG 54554, NCIMB 14239",1,"Shewanella atlantica",10
14061,"UM 145, W 145","DSM 8812, ATCC 43992",1,"Shewanella benthica",4
160888,,"JCM 10173",0,"Shewanella benthica",4
160889,,"JCM 10174",0,"Shewanella benthica",4
160890,,"JCM 10176",0,"Shewanella benthica",4
160891,,"JCM 10177",0,"Shewanella benthica",4
160892,,"JCM 10178",0,"Shewanella benthica",4
160901,,"JCM 10264",0,"Shewanella benthica",10
14080,HAW-EB2,"DSM 18399, CCUG 54553, NCIMB 14238, CIP 109520",1,"Shewanella canadensis",10
136688,,"CIP 107730, KMM 3822",0,"Shewanella colwelliana",5
134698,S12,"CIP 108688, IAM 15094, CCTCC M 203093, JCM 21555, KCTC 23987, NBRC 103170",1,"Shewanella decolorationis",10
,,,,,5
131426,,"DSM 24955, ATCC BAA-2408, MAR 441",1,"Shewanella electrodiphila",15
175446,"Shewanella glacialimarina TZS-4T, TZS-4T","DSM 115441",1,"Shewanella glacialimarina",15
14078,"A22-B3, HAW-EB4","DSM 17350, CIP 109778, NCIMB 14093",1,"Shewanella halifaxensis",10
,,,,,15
14060,281,"DSM 6066, ATCC 33224, CCUG 16097, JCM 20706, ACAM 540, CIP 103207, IAM 12641, LMG 19004, LMG 2868, NBRC 102223, NCIMB 2157",1,"Shewanella hanedai",14
,,,,,15
143007,,"CCUG 16098, ATCC 33255",0,"Shewanella hanedai",15
143008,,"CCUG 16099",0,"Shewanella hanedai",15
143009,,"CCUG 16100",0,"Shewanella hanedai",15
143010,,"CCUG 16101",0,"Shewanella hanedai",15
143011,,"CCUG 16102, ATCC 35256",0,"Shewanella hanedai",15
133273,KX27,"KCTC 42807, CGMCC 1.15339",1,"Shewanella inventionis",4
14071,,"DSM 15915, CIP 106860, KMM 3299, LMG 19691, JCM 21433, ATCC BAA-316, IAM 14956, NBRC 103171, NCIMB 13823",1,"Shewanella japonica",10
,,,,,5
134647,,"CIP 107390, CECT 5933, LMG 19866",1,"Shewanella livingstonensis",15
,,,,,5-10
134098,SW-117,"KCCM 41822, JCM 12192, CIP 108637, KCTC 22432",1,"Shewanella marisflavi",5
164190,M2,"JCM 32090, KCCM 43257",1,"Shewanella psychromarinicola",10-15
,,,,,15
164189,,"JCM 32089, KCCM 43258",0,"Shewanella psychromarinicola",15
134206,WP2,"JCM 13876, CGMCC 1.6159",1,"Shewanella psychrophila",10-15
14054,95,"DSM 6067, ATCC 8071, ICPB 352, NCIB 10471, CCUG 13452 D, JCM 20190, CCUG 13452, CECT 331, CIP 80.40, IAM 12079, IAM 1509, IFO 3908, JCM 9294, LMG 2268, NBRC 3908, NCIMB 10471, NCTC 12960",1,"Shewanella putrefaciens",5
14074,"A010-1, HAW-EB3","DSM 17055, CIP 109531, NCIMB 14036, CIP 108924",1,"Shewanella sediminis",10
,,,,,15
24698,4033,"DSM 12308",0,"Shewanella sp.",8
161465,,"JCM 14208",0,"Shewanella sp.",15
14077,c959,"DSM 17177, JCM 11835, CIP 109341, CIP 109387, KCTC 22442",1,"Shewanella surugensis",10
,,,,,13
139656,,"CIP 106290, JCM 10179, LMG 19151, DSS 12",1,"Shewanella violacea",4
,,,,,5-10
139569,,"CIP 107701, KMM 3823, ATCC BAA-643",1,"Shewanella waksmanii",5
14063,"MS32, marine snow isolate 32","DSM 12036, CIP 105547, ATCC 51908, MCCC 1A12977",1,"Shewanella woodyi",5
134919,7001,"CIP 54.73",0,"Shigella boydii",10
,,,,,5
138456,,"CIP 57.28, ATCC 13313, CCUG 9565, NCTC 4837",1,"Shigella dysenteriae",10
,,,,,5
134426,"M158, 34","CIP 106191",0,"Shigella dysenteriae",10
,,,,,5
134428,252,"CIP 59.3",0,"Shigella dysenteriae",10
,,,,,5
135203,43,"CIP 106200",0,"Shigella dysenteriae",10
,,,,,5
135301,4219-50,"CIP 52.120",0,"Shigella dysenteriae",10
,,,,,5
135385,54188,"CIP 54.57",0,"Shigella dysenteriae",10
,,,,,5
135718,54921,"CIP 56.17",0,"Shigella dysenteriae",5
135719,54268,"CIP 54.77",0,"Shigella dysenteriae",10
,,,,,5
135721,588,"CIP 58.1",0,"Shigella dysenteriae",10
,,,,,5
135722,309,"CIP 59.1",0,"Shigella dysenteriae",10
,,,,,5
135723,41,"CIP 59.2",0,"Shigella dysenteriae",5
135724,6270,"CIP 59.4",0,"Shigella dysenteriae",10
,,,,,5
137043,4325,"CIP 54.95",0,"Shigella dysenteriae",10
,,,,,5
137398,,"CIP 82.34, ATCC 11835",0,"Shigella dysenteriae",5
139001,"Bucarest R","CIP 55.90",0,"Shigella dysenteriae",10
,,,,,5
139003,,"CIP 53.127",0,"Shigella dysenteriae",5
139013,1046-50,"CIP 52.121",0,"Shigella dysenteriae",10
,,,,,5
139017,120,"CIP 56.16",0,"Shigella dysenteriae",5
139306,"41, M183","CIP 106198",0,"Shigella dysenteriae",10
,,,,,5
5171,24570,"DSM 4782, ATCC 29903, KCTC 22192, WDCM 00125, CCUG 56439, CIP 82.48, BCRC 13984, KCTC 22529, CECT 8175, NCTC 13631",1,"Shigella flexneri",10
,,,,,5
134549,"14, M52","CIP 106171",0,"Shigella flexneri",10
,,,,,5
134551,"42, M184","CIP 106199",0,"Shigella flexneri",10
,,,,,5
134963,112540,"CIP 107169",0,"Shigella flexneri",5
135204,"52, M231","CIP 106209",0,"Shigella flexneri",10
,,,,,5
135205,"M232, 53","CIP 106210",0,"Shigella flexneri",10
,,,,,5
135206,54,"CIP 106211",0,"Shigella flexneri",10
,,,,,5
135925,"45, M195","CIP 106202, NCTC 3083",0,"Shigella flexneri",10
,,,,,5
137152,"24 D","CIP 52.36",0,"Shigella flexneri",10
,,,,,5
137262,3591-52,"CCUG 32079, CIP 104222, ATCC 12022, LMG 10472, WDCM 00126, CECT 4804, NCTC 12698",0,"Shigella flexneri",10
,,,,,5
138828,164,"CIP 56.19",0,"Shigella flexneri",10
,,,,,5
139289,"7, M32","CIP 106164",0,"Shigella flexneri",10
,,,,,5
139295,"44, M190","CIP 106201",0,"Shigella flexneri",10
,,,,,5
139301,"M148, 30","CIP 106187",0,"Shigella flexneri",10
,,,,,5
139304,92,"CIP 106192",0,"Shigella flexneri",10
,,,,,5
139305,"36, M174","CIP 106193",0,"Shigella flexneri",10
,,,,,5
139309,"M181, 40","CIP 106197",0,"Shigella flexneri",10
,,,,,5
139327,80,"CIP 106236",0,"Shigella flexneri",10
,,,,,5
139471,2457T,"CIP 107659, ATCC 700930",0,"Shigella flexneri",10
,,,,,5
5172,"I virulent","CCUG 68726, NCTC 12984, CECT 4887, DSM 5570, ATCC 29930, WDCM 00127, CIP 82.49",1,"Shigella sonnei",5
134552,46,"CIP 106203",0,"Shigella sonnei",10
,,,,,5
134775,,"CIP 63.10",0,"Shigella sonnei",10
,,,,,5
135531,"CNRSS 99 9844","CIP 106345",0,"Shigella sonnei",5
136283,1120-66,"CIP 104223, ATCC 25931, CCUG 32351, NCDC 1120-66",0,"Shigella sonnei",5
136427,"CNRSS 99 9842","CIP 106346",0,"Shigella sonnei",5
136441,"CNRSS 99 9901","CIP 106347",0,"Shigella sonnei",5
136526,545/78,"CIP 106470",0,"Shigella sonnei",10
,,,,,5
139310,"47, M200","CIP 106204",0,"Shigella sonnei",10
,,,,,5
139677,,"CIP 52.55",0,"Shigella sonnei",10
,,,,,5
166260,R47,"CECT 7735, LMG 29909",1,"Shimia thalassica",4
5246,9005-74,"DSM 4481, ATCC 29907, CIP 103175, CIP 104942, HAMBI 1692, JCM 1650, LMG 3030, NCTC 12127, CCUG 14803 B, CDC 9005-74, BCRC 15589, CCUG 14803, CGMCC 1.3440, JCM 24308, NBRC 105725, VTT E-042574",1,"Shimwellia blattae",10
,,,,,5
138136,1182-73,"CIP 104992, ATCC 33429",0,"Shimwellia blattae",5
136352,"BSO 453","CIP 104862, NCIMB 13025",0,"Shimwellia pseudoproteus",10
,,,,,5
133213,KC90B,"DSM 103371, RCC 4681",1,"Silicimonas algicola",4
17906,SA1,"DSM 21679, BCRC 17597, JCM 13881",1,"Simiduia agarivorans",4-10
1220,R-6540,"DSM 16013, CIP 108820, LMG 22081",1,"Siminovitchia farraginis",10
1221,R-7190,"DSM 16014, CIP 108821, LMG 22080",1,"Siminovitchia fordii",10
1219,R-6514,"DSM 16012, CIP 108822, LMG 22079",1,"Siminovitchia fortis",10
2996,,"DSM 1837, ATCC 15280, IFO 12012, NBRC 12012, CCUG 13794, CIP 107317, NCIMB 9509, IFO 13960, NBRC 13960",1,"Simplicispira metamorpha",5
158201,3CM4,"DSM 108824, CAIM 1884, CECT 8267",1,"Sinobacterium norvegicum",15
132510,,"DSM 17178, Jamm 0017",0,"Sinobacterium sp.",12
132511,,"DSM 17194, Jamm 0035",0,"Sinobacterium sp.",14
11053,,"DSM 43998, ACM 3063, IFO 15059, UQM 3063, CIP 104516",1,"Skermania pinensis",10
14087,B33D1,"DSM 14954, ATCC BAA-492, JCM 13025, CIP 108104, KCTC 9974",1,"Solirubrobacter pauli",10
14139,"USAM 9D","DSM 3403, ATCC 29591, CIP 104802, JCM 21819, KACC 13276, NBRC 15130, IAM 15375, IFO 15130, LMG 8368, NCIMB 12057",1,"Solitalea canadensis",5
16526,"T-1, A-0151","DSM 43048, ATCC 27303, JCM 3151, KCC A-0151, NBRC 14179, BCRC 12464, CBS 265.72, CIP 105593, HUT 6621, IFM 1287, IFO 14179, IMSNU 22109, KCTC 9241, NCIMB 11544, NRRL B-16986, PCM 2580, VKM Ac-1953, VTT E-89374, CCRC 12464",1,"Sphaerimonospora mesophila",5
133248,DH-5,"ACCC 19856, KCTC 42746",1,"Sphingobacterium chuzhouense",15
14126,"Teraoka, K M 1203","NCTC 12149, DSM 11724, ATCC 33299, CCUG 15907, GIFU 1203, IFO 14946, LMG 8340, NBRC 14946, JCM 21155, CIP 101122, IAM 14315",1,"Sphingobacterium mizutaii",10
14120,"B5533, 30-83","DSM 11691, ATCC 33613, GIFU 2812, IFO 14947, NBRC 14947, NCTC 11343, CCUG 11736, JCM 21156, CDC B5533, CIP 100541, IAM 14316, LMG 8342, NRRL B-14861, KCTC 2289",1,"Sphingobacterium multivorum",5
138048,601-86,"CIP 102603",0,"Sphingobacterium multivorum",5
14182,YT,"DSM 16289, CIP 107839, IAM 15006, JCM 11777",1,"Sphingobium amiense",10
,,,,,5
14174,,"DSM 7098, ATCC 33790, CIP 104885, IFO 16172, NBRC 16172, CCUG 56399, LMG 17937, KCTC 3325, JCM 10275, LMG 17771",1,"Sphingobium chlorophenolicum",10
,,,,,5
14183,DJ77,"DSM 16638, CIP 107741, IMSNU 11152, KCTC 2955, CCUG 52897, JCM 11454",1,"Sphingobium chungbukense",10
,,,,,5
14181,"S-3, S-3T","DSM 14926, CIP 107076, IAM 14885, JCM 10874, CCUG 54784, KCTC 12912",1,"Sphingobium cloacae",10
,,,,,5
14215,,"DSM 16637, ATCC 27551, CIP 104270",0,"Sphingobium fuliginis",15
,,,,,5
